,id,name,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood,latitude,longitude,is_location_exact,room_type,bathrooms,bedrooms,beds,price,availability,number_of_reviews,first_review,last_review,rating,score_clean,score_communication,score_location
1874,3492709,Modern Appartement with Garden ,12723856,2014-03-02,within a few hours,100,False,1.0,True,Oostelijk Havengebied - Indische Buurt,52.3599,4.93372,True,Entire home/apt,1,1,1,175.0,351,1,2014-08-14,2014-08-14,8.0,8.0,10.0,10.0
1875,3496413,"Cozy apt. Westerpark, sun balcony!",1602995,2012-01-13,within an hour,100,False,1.0,True,Westerpark,52.383390000000006,4.87162,True,Entire home/apt,1,1,1,120.0,23,25,2014-07-28,2019-11-19,9.8,10.0,10.0,9.0
1878,3500433,Spacious design townhouse with garden,1400952,2011-11-13,within a day,100,True,1.0,True,De Baarsjes - Oud-West,52.36571,4.86712,True,Entire home/apt,1,1,1,300.0,160,51,2014-09-29,2019-08-01,9.9,10.0,10.0,10.0
1879,3501084,"Spacious, light, cosy apt. in the Jordaan district",17629159,2014-07-04,within a day,100,True,1.0,True,Centrum-West,52.38046,4.8863199999999996,False,Entire home/apt,1,2,2,250.0,0,58,2014-07-17,2019-10-22,9.4,10.0,10.0,10.0
1880,3504128,5***** Cosy apartment City Centre 4pers,14316583,2014-04-15,within a day,100,False,1.0,True,Oud-Oost,52.35799,4.91524,True,Entire home/apt,1,1,1,100.0,82,27,2014-09-03,2019-09-21,9.5,9.0,10.0,9.0
1881,3505002,Ruim huis met twee etages en tuin,11029234,2014-01-05,within a few hours,100,False,1.0,True,Zuid,52.350609999999996,4.8762099999999995,True,Entire home/apt,2,3,4,200.0,41,11,2015-05-03,2019-07-23,9.6,10.0,10.0,10.0
1883,3508800,Cosy Amstel guesthouse with garden,17187656,2014-06-24,within an hour,100,False,2.0,True,De Pijp - Rivierenbuurt,52.33382,4.90196,True,Private room,1,1,1,49.0,245,514,2014-07-23,2019-12-02,9.6,9.0,10.0,9.0
1886,3511360,Quiet charm near Artis zoo in Amsterdam center,6242020,2013-05-05,within an hour,100,True,1.0,True,Centrum-Oost,52.36459,4.91533,True,Entire home/apt,1,1,1,114.0,138,28,2016-09-01,2019-07-21,9.6,10.0,10.0,10.0
1892,3522143,Quiet summer apartment,17736293,2014-07-06,within a day,100,False,1.0,True,Bijlmer-Oost,52.32458,4.97872,True,Entire home/apt,1,1,1,50.0,0,3,2015-07-27,2015-08-04,10.0,10.0,10.0,9.0
1893,3525634,Cute cozy 1BD apt in Amsterdam city,3264738,2012-08-15,within a day,75,True,1.0,True,Westerpark,52.37916,4.87056,False,Entire home/apt,1,1,1,139.0,0,109,2014-07-09,2019-10-07,9.4,9.0,10.0,9.0
1895,3526216,Modern 1-bedroom apartment for 4p,7540027,2013-07-17,within a day,100,True,1.0,True,Oud-Oost,52.35675,4.91672,True,Entire home/apt,1,1,2,127.0,0,98,2014-09-22,2019-11-03,9.6,10.0,10.0,9.0
1896,3526459,Trendy private apartment citycentre,17756316,2014-07-07,within a few hours,100,True,1.0,True,Osdorp,52.35196,4.80181,False,Entire home/apt,1,1,1,65.0,0,49,2014-08-04,2019-11-18,9.0,9.0,9.0,9.0
1900,3532705,UNIQUE HOLIDAY FEELING NEAR C.S.  ,4638813,2013-01-09,within a few hours,100,False,1.0,True,Oud-Noord,52.39097,4.90795,True,Entire home/apt,1,1,0,135.0,3,13,2014-08-09,2019-08-17,8.8,8.0,9.0,10.0
1905,3542831,Manikomio B&B 2,17834634,2014-07-08,within a day,100,False,2.0,True,Centrum-West,52.37305,4.89449,True,Private room,1,1,2,125.0,0,12,2015-07-17,2018-09-18,9.5,10.0,10.0,9.0
1908,3548748,Unique appartment with sunny garden,17864755,2014-07-09,within a few hours,100,False,1.0,True,Zuid,52.35542,4.86839,True,Entire home/apt,1,2,2,150.0,180,6,2014-09-03,2016-09-12,9.6,9.0,10.0,10.0
1912,3565477,Cute place in popular Westerpark,1793657,2012-02-22,within a few hours,100,True,1.0,True,Westerpark,52.39094,4.87676,True,Entire home/apt,1,2,3,180.0,86,58,2014-10-22,2019-10-04,9.8,10.0,10.0,9.0
1915,3566834,Comfortable stay in museum district for one or two,2986709,2012-07-19,within an hour,100,False,3.0,True,Zuid,52.3559,4.88124,True,Private room,1,1,2,110.0,285,171,2016-04-08,2019-12-04,9.3,10.0,9.0,10.0
1916,3568357,Spacious and light A'dam apartment,14837629,2014-04-28,within a day,100,False,2.0,True,Noord-West,52.40404,4.90085,False,Entire home/apt,1,2,2,75.0,0,22,2014-08-31,2016-07-09,8.9,9.0,9.0,8.0
1919,3572884,Cocos Outback amazing Rooftop view,17991957,2014-07-12,within a few hours,100,True,3.0,True,Centrum-Oost,52.36488,4.89417,True,Entire home/apt,1,3,4,220.0,0,58,2014-11-25,2019-09-11,9.4,10.0,10.0,10.0
1923,3580990,Cosy apartment near Vondelpark,17952331,2014-07-11,within a day,50,False,1.0,True,De Baarsjes - Oud-West,52.3611,4.86189,True,Entire home/apt,1,1,1,95.0,67,24,2014-08-04,2017-11-05,9.8,10.0,10.0,9.0
1926,3583322,Luxury  apartment for 4 to 6  close to the  center,16274382,2014-06-02,within an hour,100,False,3.0,True,Oud-Oost,52.3574,4.90868,True,Entire home/apt,1,2,5,200.0,7,44,2014-08-03,2019-10-27,8.8,9.0,10.0,9.0
1928,3590060,Monumental 2 bedroom apartment in city centre,4685354,2013-01-13,within an hour,100,False,1.0,True,Centrum-Oost,52.36938,4.906540000000001,True,Entire home/apt,1,2,2,235.0,0,7,2017-08-23,2019-08-15,9.7,10.0,10.0,10.0
1930,3593315,On the prettiest canal in Amsterdam,6052678,2013-04-23,within a day,100,False,1.0,True,Centrum-West,52.37741,4.88424,True,Entire home/apt,1,1,1,200.0,0,20,2014-09-15,2018-05-13,10.0,10.0,10.0,10.0
1933,3598945,Lovely Amsterdam appartment next to vondelpark,18132407,2014-07-15,within a few hours,100,False,1.0,True,De Baarsjes - Oud-West,52.36187,4.86634,True,Entire home/apt,1,1,1,129.0,37,6,2019-08-11,2019-12-07,10.0,9.0,10.0,10.0
1935,3602487,Canal apartment on a prime spot,18150623,2014-07-15,within a day,100,False,1.0,True,Centrum-West,52.368190000000006,4.8839,True,Entire home/apt,1,2,2,197.0,21,45,2014-12-01,2019-08-29,9.4,9.0,10.0,10.0
1937,3603888,VIEJO  AMSTERDAM,12965030,2014-03-09,within a few hours,100,False,1.0,True,Centrum-West,52.37573,4.8787,True,Entire home/apt,1,1,1,225.0,0,6,2015-05-09,2019-10-19,9.7,10.0,9.0,10.0
1938,3604547,Luxerious apartment close to Jordaan,3694185,2012-09-27,within a few hours,100,False,1.0,True,Westerpark,52.3769,4.87409,False,Entire home/apt,1,2,2,295.0,29,23,2016-09-11,2019-11-24,9.8,10.0,10.0,10.0
1944,3620791,Beit Mabsout مبسوط,17638832,2014-07-04,within an hour,100,False,0.0,True,Westerpark,52.38304,4.8722,False,Entire home/apt,1,1,2,333.0,0,12,2014-10-06,2019-10-21,8.6,9.0,10.0,8.0
1949,3642072,Modern appartment on the waterfront,9146016,2013-09-30,within a day,100,False,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36854,4.94384,True,Entire home/apt,1,2,2,155.0,90,14,2014-08-19,2018-05-04,9.2,9.0,10.0,9.0
1950,3644070,Classic Amsterdam 2 bedroom house.,18402875,2014-07-19,within a few hours,100,False,1.0,True,De Baarsjes - Oud-West,52.3656,4.87801,False,Entire home/apt,1,2,2,238.0,33,16,2017-07-09,2017-09-29,9.0,9.0,10.0,10.0
1952,3649382,Space and light on two floors,18450996,2014-07-20,within a day,71,False,1.0,True,Zuid,52.35079,4.84938,True,Entire home/apt,1,2,3,99.0,5,51,2014-07-26,2019-10-27,8.9,9.0,10.0,9.0
1954,3650815,"Cozy apartment near Mercator Square, 55m2",18127053,2014-07-15,within a few hours,100,False,2.0,True,De Baarsjes - Oud-West,52.36588,4.851030000000001,True,Entire home/apt,1,2,2,174.0,0,54,2014-08-07,2018-10-28,9.3,9.0,9.0,9.0
1955,3652804,Modern and clean apartment (70m2),18475057,2014-07-20,within a day,100,False,1.0,True,De Baarsjes - Oud-West,52.37291,4.858169999999999,True,Entire home/apt,1,1,1,120.0,21,21,2015-04-26,2019-03-31,9.8,10.0,10.0,9.0
1966,3674361,Lovely family house,18655632,2014-07-22,within a few hours,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35354,4.90182,True,Entire home/apt,1,3,3,175.0,0,12,2016-10-26,2019-08-10,9.7,10.0,10.0,10.0
1968,3685177,Amazing Family home on River Amstel,5845221,2013-04-09,a few days or more,20,False,1.0,True,De Pijp - Rivierenbuurt,52.351929999999996,4.90833,True,Entire home/apt,1,3,4,250.0,100,5,2014-08-16,2019-08-23,9.2,8.0,10.0,9.0
1969,3690880,Private Studio on a houseboat; with windmill views,18787526,2014-07-24,within an hour,100,True,2.0,True,Centrum-Oost,52.36637,4.9211599999999995,True,Private room,1,1,1,145.0,322,302,2014-08-25,2019-11-24,9.8,10.0,10.0,10.0
1974,3696035,Lovely family house with garden,17635284,2014-07-04,within a day,50,False,1.0,True,Oud-Noord,52.3958,4.9149,True,Entire home/apt,1,2,3,145.0,123,11,2015-11-01,2019-08-19,9.8,9.0,10.0,9.0
1979,3700218,"Picturesque, quiet, free parking",18823161,2014-07-24,within a few hours,100,True,1.0,True,Noord-West,52.41645,4.8998800000000005,True,Private room,1,1,1,85.0,1,135,2014-08-09,2019-10-14,9.6,10.0,10.0,10.0
1983,3708658,Roof top terrace apartment in trendy AmsterdamWest,18918001,2014-07-26,within an hour,100,False,1.0,True,De Baarsjes - Oud-West,52.37396,4.85911,True,Entire home/apt,1,1,1,165.0,29,3,2018-09-03,2019-05-05,9.3,10.0,10.0,10.0
1988,3718098,Het kermisbed,18984484,2014-07-27,within an hour,100,True,1.0,True,Centrum-Oost,52.36222,4.89157,True,Private room,1,0,3,120.0,178,319,2015-03-31,2019-12-01,9.7,10.0,10.0,10.0
1989,3719416,Cosy & central 2 bedr app Jordaan!,11148121,2014-01-09,within a day,90,False,1.0,True,Centrum-West,52.375009999999996,4.8805,False,Entire home/apt,1,2,2,229.0,49,38,2014-08-11,2019-11-12,9.4,9.0,10.0,10.0
1991,3722301,Luxury apartment. Prime location,19015099,2014-07-28,within an hour,100,True,1.0,True,Centrum-Oost,52.363609999999994,4.889530000000001,True,Entire home/apt,1,2,4,299.0,166,135,2016-05-13,2019-11-27,9.9,10.0,10.0,10.0
1992,3724060,Cozy apartment close to the centre,15800792,2014-05-21,within a day,89,True,1.0,True,De Baarsjes - Oud-West,52.36959,4.87488,True,Entire home/apt,1,1,1,200.0,336,60,2014-08-11,2019-10-22,9.8,10.0,10.0,10.0
1994,3724325,"Hip, comfortable and lovely apt. in the Jordaan!",2887458,2012-07-10,within a day,100,False,1.0,True,Centrum-West,52.37681,4.87936,True,Entire home/apt,1,1,1,210.0,82,36,2014-09-13,2019-09-15,9.6,10.0,10.0,10.0
1996,3725271,"Nice room in east, view on water",3886333,2012-10-16,within a few hours,100,False,2.0,True,Oostelijk Havengebied - Indische Buurt,52.36937,4.93792,True,Private room,1,1,1,65.0,0,117,2014-08-05,2019-11-18,9.3,9.0,10.0,9.0
1999,3729804,Sunny wine lovers' place + garden,16863369,2014-06-16,within a day,100,False,0.0,True,Zuid,52.34817,4.8606,False,Entire home/apt,1,1,1,92.0,179,25,2014-08-08,2018-08-04,9.2,9.0,10.0,9.0
2001,3734163,"Spacious, fully equipped, Jordaan",19087191,2014-07-29,within an hour,100,False,1.0,True,Centrum-West,52.37823,4.880809999999999,False,Entire home/apt,1,1,2,225.0,26,24,2016-02-15,2019-11-24,9.7,9.0,10.0,10.0
2003,3735239,Spacious & light 2 b-room apartment,19093320,2014-07-29,within an hour,100,False,2.0,True,Bos en Lommer,52.37871,4.85186,False,Entire home/apt,1,2,2,170.0,0,17,2014-08-07,2019-02-25,9.5,10.0,10.0,9.0
2004,3739133,Lovely appartment in trendy East,2302196,2012-05-06,within a few hours,100,False,1.0,True,Oud-Oost,52.351259999999996,4.91818,True,Entire home/apt,1,1,1,150.0,195,3,2015-05-12,2015-09-14,9.3,9.0,10.0,9.0
2008,3753084,"Spacious house +garden, city centre",8128832,2013-08-13,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35198,4.88986,True,Entire home/apt,1,4,6,325.0,4,21,2014-08-19,2019-07-20,9.3,9.0,10.0,10.0
2011,3757160,Independent private loft @Vondelpark near centre,5320275,2013-03-04,within an hour,100,True,1.0,True,De Baarsjes - Oud-West,52.36031,4.86305,True,Private room,1,0,1,80.0,19,266,2014-09-15,2019-11-30,9.5,10.0,10.0,10.0
2012,3761686,The white room a/t rooftopterrace (East-A'dam),16631118,2014-06-10,within an hour,100,True,1.0,True,Watergraafsmeer,52.353559999999995,4.94031,True,Private room,1,1,1,99.0,314,191,2014-08-23,2019-12-02,9.8,10.0,10.0,9.0
2014,3763507,HOUSEBOAT Westerdok 25,19276946,2014-08-01,within a few hours,100,False,1.0,True,Centrum-West,52.38534,4.89243,True,Private room,1,1,1,140.0,258,10,2016-12-15,2019-07-14,10.0,10.0,10.0,10.0
2015,3763895,Nice room close to city centre,19279371,2014-08-01,within an hour,100,True,2.0,True,De Baarsjes - Oud-West,52.36215,4.86436,False,Private room,1,1,1,40.0,17,244,2014-08-04,2019-12-05,9.4,9.0,10.0,10.0
2018,3770176,Luxurious apartment near the canals,9901234,2013-11-09,a few days or more,0,False,1.0,True,Oud-Oost,52.35066,4.91299,True,Entire home/apt,1,1,1,180.0,94,8,2014-12-01,2019-03-20,9.8,10.0,10.0,10.0
2020,3770422,2 bedr apartment (110m2) in center,7760238,2013-07-27,within a few hours,100,False,1.0,True,De Baarsjes - Oud-West,52.360170000000004,4.8646400000000005,True,Entire home/apt,1,2,2,240.0,115,38,2014-08-18,2018-10-29,9.5,10.0,10.0,10.0
2024,3773525,PRIVATE APARTMENT AT HOT SPOT,19319459,2014-08-02,within an hour,90,False,1.0,True,De Pijp - Rivierenbuurt,52.35567,4.8951400000000005,True,Entire home/apt,1,1,1,175.0,85,23,2014-09-14,2019-12-03,9.7,9.0,10.0,10.0
2025,3774247,Apartment in Amsterdam ,19285155,2014-08-01,within a day,80,False,0.0,True,Westerpark,52.37401,4.8726,False,Entire home/apt,2,5,5,295.0,3,79,2014-11-17,2019-09-29,9.9,10.0,10.0,10.0
2030,3780901,Light airy apartment with balcony,6324309,2013-05-10,within an hour,100,True,1.0,True,Westerpark,52.384009999999996,4.87206,True,Entire home/apt,1,1,1,100.0,103,61,2015-11-09,2019-10-25,9.5,10.0,10.0,9.0
2035,3786000,Little room close to City Centre,19279371,2014-08-01,within an hour,100,True,2.0,True,De Baarsjes - Oud-West,52.36052,4.86394,False,Private room,1,1,1,35.0,17,354,2014-08-13,2019-12-03,9.3,9.0,10.0,10.0
2036,3786269,Great Apartment in very popular neighbourhood!,15732272,2014-05-19,within a few hours,100,False,1.0,True,Oud-Oost,52.3548,4.9215599999999995,False,Entire home/apt,1,1,1,130.0,80,9,2014-08-12,2019-06-02,10.0,10.0,10.0,10.0
2037,3793956,Want to feel at home in Amsterdam?,3878625,2012-10-15,within a day,100,False,1.0,True,Westerpark,52.383720000000004,4.88055,False,Entire home/apt,3,3,0,395.0,25,10,2015-03-11,2015-08-03,9.8,10.0,10.0,10.0
